isbn,main author
9780767920094,Louann Brizendine
9780786836628,Charlie Higson
9780740747878,Scott Adams
9780316101875,James Patterson 
9780802119926,Karl Marlantes
9780007103676,Peter Straub 
9781455806850,Nora Roberts 
9780525468639,Aidan Chambers
9780061054815,Greg Egan
9781457503924,Barry Finlay 
9781492996330,Brae Wyckoff 
9780446601856,Sandra Brown 
9780956333001,Wendy Alec
9780553565256,Maggie Furey
9780590442978,Norman Bridwell
9781493542673,Kathryn McNeill Crane 
9781595144928,Lili St. Crow
9780735611313,Charles Petzold
9781101623152,Erin McCarthy 
9780545208857,Kazu Kibuishi 
9780345499431,Karen Traviss 
9780375832291,Jennifer L. Holm 
9789380349305,Preeti Shenoy 
9780451462121,Kat Richardson 
9780451464552,Kat Richardson 
9780765320179,W. Michael Gear
B00KPHS6KE,Dana Mason 
9780876856499,John Fante
9780316043526,Matthew Quick 
9780983197195,Jonathan Amaret 
9780385734912,Christopher Paul Curtis
9780345524522,China Miéville 
9781311099518,Kathryn C. Kelly 
9780816643875,Luis Buñuel
9780988489189,Aleatha Romig 
9780983774013,Molly Evangeline 
9780316101967,Lilith Saintcrow 
9780545425131,Kimberley Griffiths Little 
9781476717777,Lisa Genova 
9781492623441,Katarina Bivald 
9780547959214,Joelle Charbonneau
9780143064329,Devdutt Pattanaik 
9781559708531,Mo Yan
9788893217859,Gianni Perticaroli 
B00N81BB8I,Sona Charaipotra 
9781524713416,Salla Simukka
9781511660662,Elle Kennedy 
9780553295412,Margaret Weis 
9781451686630,Lisa Lutz 
9780525955092,Harlan Coben 
B00HQ2N0M0,A.R. Torre
9780374525811,Ted Hughes
9781591162308,Yuu Watase
B016QTOFEA,Sharlyn G. Branson 
9780226500607,Norman Maclean
9781602060135,Leo Tolstoy
9781844163939,Ben Counter
9781250158062,Michael Wolff
9781447259688,John Gwynne 
9781780621654,Tess Sharpe 
9780999655320,S.D. Smith 
9780062325402,Patricia Cornwell 
B01GJ0S5M4,T.J. Klune 
9781250192028,Sandie Jones 
9781492656623,Claire Legrand 
9781644450031,Carmen Maria Machado 
9780008239497,S.A. Chakraborty 
9780802800367,D. Martyn Lloyd-Jones
9781599869476,Charles F. Haanel
9780449213506,Napoleon Hill
9780751526691,Ann Rule
9780671655976,Robert A. Heinlein
9780385731959,Amelia Atwater-Rhodes 
9780743497299,Mary Higgins Clark
9780743476249,Zane 
9780439530637,Kevin Brooks
9780385337496,Diana Gabaldon 
9780345432360,David Gemmell
9780140246841,Ariel Dorfman
9780374103798,Donald Barthelme
9780449221037,Wilbur Smith
9780982729700,Lani Woodland 
9780061734564,Liz Rosenberg 
9780743456302,Johanna Lindsey
9780451221735,Christina Dodd 
9781590387757,Ally Condie 
9781590386903,Ally Condie 
9780316089517,James Patterson 
9781420102963,Alexandra Ivy 
9780786816583,Avi
9781615813476,Amy Lane 
9780061474323,Lynsay Sands 
9781612130361,C.L. Parker 
9781841959146,Kate Grenville
9780375758256,Roger Lowenstein
9781416982876,Steven Herrick 
9780316118910,Rick Moody
9780060084103,Elmore Leonard
9781439175781,Gena Showalter 
9780859537278,Pam Adams 
9780385517485,Yasmina Khadra
9781937593803,Joann Buchanan 
9780446569897,Ozzy Osbourne
9781595143358,Stacey Jay 
9780345523310,Lia Habel 
9780810979772,Jeff Kinney 
9781585424801,Dean Karnazes
9780684844640,Ernest Hemingway
9780345423030,Gabriel King
9780345434814,Jeff Shaara
9780385739054,Lian Tanner 
9781930051997,Charles Patterson
9780385741293,Carrie Ryan 
9780345431912,Lord Dunsany
9780385741569,Roxanne St. Claire 
9780060298791,Diana Wynne Jones
9780425188934,Clive Barker 
9780062188502,Amanda Coplin
9780140112214,Satyajit Ray
9781847393906,Paige Toon 
9781401216221,Ed Brubaker
9780374165277,Roberto Saviano
9781743566114,Vanessa Garden 
9780615840956,Danielle Rohr 
9780316078733,Darren Shan 
9780545208895,Kazu Kibuishi 
9780615377544,Kelly Oram 
9780061779749,Christopher Moore 
9780140284652,P.G. Wodehouse
9780670061792,Conor Kostick 
9781612132686,Sherri Hayes 
9780062083326,Susan Dennard 
9781481239035,Kelley York 
9781442449633,Rachel Renée Russell 
9780062024749,Colin Meloy
9780062309662,Emma Healey 
9781622664498,Jennifer L. Armentrout 
9780425215586,Kate Furnivall 
9781416991694,Jo Whittemore 
9781860461651,Mikhail Bulgakov
9781477808702,Blake Crouch 
9780373211579,Gena Showalter 
9781476786421,Elliot Wake 
9781620406892,Laurie Penny
9781484798577,Jonathan Stroud 
9780545930802,Maggie Stiefvater 
9781619633599,Emery Lord 
9781481497343,Shea Ernshaw 
9780062426956,Veronica Roth 
9781473214033,Sarah Pinborough 
9780525557623,Shari Lapena 
B06XRJH4M9,Daniel Cole
9780316381994,Peter Brown
9781405293181,Holly Jackson 
9781250145444,Kim Liggett 
9781401297732,Kami Garcia 
9780062342157,Michael Grant 
9781984801258,Glennon Doyle 
9780872204201,René Descartes
9780765342539,Frank Herbert
9780316065764,Anita Amirrezvani 
9780689716829,Will James
9780142003190,Donna Leon
9781400080434,Megan McCafferty 
9780385904421,Amelia Atwater-Rhodes 
9780399156045,Terry Goodkind
9780061766725,Norman Ollestad 
9780915297016,John L. Parker Jr.
9781595548511,Jenny B. Jones 
9780862415938,Iceberg Slim
9781844083763,Willa Cather
9780913165607,Robert R. McCammon
9780679743682,Jack Miles
9781421511962,Miyuki Miyabe
9780525477433,Lauren Myracle
9780767926980,Charles Martin 
9780440174240,Irwin Shaw
9780765317971,Eric S. Nylund 
9780575078819,Chris Wooding
9781416913627,Nic Sheff
9781741663747,Michelle Cooper 
9780842345521,Josh McDowell
9780446194204,Tiffany Baker 
9780515143188,Christine Feehan 
9780586068953,Len Deighton
9780345324399,Edgar Rice Burroughs
9781416916222,Ellen Wittlinger 
9780965603676,Harry Browne
9781416991687,Lisa Schroeder 
9781841498898,Daniel Abraham
9781400068098,Teju Cole
9780399155086,Kurt Vonnegut Jr.
9780439903790,Cornelia Funke 
B0075G7GEA,Michelle Browne 
9781935869054,Vanessa Veselka 
9781439168332,Joseph Monninger 
9780615639789,Alexia Purdy 
9780743294294,Jennifer Weiner 
9780152058845,Han Nolan
9780061231421,James Rollins 
9781620612422,Victoria Scott 
9780446671330,Lori Schiller
9780061351426,Slash
B00CR0T5KW,K.N. Lee 
9781587157196,Lord Dunsany
9781941706008,Michael West 
9780312933548,Jeffrey Archer
9780385742016,Anne Greenwood Brown 
9780486434148,Jean-Jacques Rousseau
B007271WHO,Adrienne Thompson 
9780955237737,Wendy Alec
9780446677943,Arthur C. Clarke
9780310721444,Erynn Mangum
9780547279671,Jacqueline Davies
9780060732608,Sylvia Plath
9780345519474,Maya Banks 
9781471115738,Sarah Alderson 
9780441017119,Lyn Benedict
9780670022205,Manning Marable
9781563892615,Garth Ennis
B00FX7ULA4,Alex London
9780446510301,Karen Rose 
9780385721707,James Surowiecki
9780439087964,Pam Muñoz Ryan
9782258049048,James Herbert
9781596917033,Maureen Lindley
9780007419494,Camilla Läckberg 
9780545107082,Natalie Standiford 
9780062509550,Martin Luther King Jr.
9781846880773,Yasutaka Tsutsui
9781444003505,Liz Kessler
9780763625047,Liz Kessler
9780192822758,Jean-Jacques Rousseau
9781940716954,Colleen Oakes 
9780767900317,David Simon
9780399169274,Sophia Amoruso 
9780373802234,C.E. Murphy 
9781250055194,Emmy Laybourne 
9781933372051,Massimo Carlotto
9780316251334,Brent Weeks 
9780316418416,Emily Lloyd-Jones 
9780316451703,Anna Pitoniak 
9780525534198,Olga Tokarczuk
9781250312853,Rainbow Rowell 
9780062895936,Rosanne Parry 
9781925700985,Lynette Noni 
9780671747824,Bruce Coville
9781892112606,Debi Pearl
9780425200285,Johanna Edwards 
9780974935997,Colin Wilson
9780618773435,Nathaniel Fick
9781860467226,José Saramago
9780316806879,Jerry Spinelli
9780316012386,Darren Shan 
9781581824148,J. Belinda Yandell 
9780439786249,Kevin Brooks
9780756405496,Tad Williams 
9780440245094,Carla Buckley 
9780679761679,Philip K. Dick
9780395616192,Beth Hilgartner
9780670011537,Jennifer R. Hubbard 
9781612130224,M.A. Stacie 
9781403105462,L. Ron Hubbard
9780785100492,Kurt Busiek
9781600061318,Sharon Hinck 
9780385516686,Margaret Atwood 
9781416986768,Debbie Viguié 
9780316076265,Pseudonymous Bosch 
9780575403017,Anthony Summers
9780451230188,David Archuleta
9780981931821,Regina Doman 
9780440208136,Cathy Cash Spellman 
9780060935580,Marcus du Sautoy
9780316955133,Herman Wouk
B008PIHXS6,Hugh Howey 
9780545222280,Lisa Papademetriou 
9781405206211,Hergé
9780553297423,Frederick Forsyth
9780099289982,Yukio Mishima
9780002007450,Kenneth Oppel 
9780374349059,Marie Rutkoski 
9780312583514,Michael Grant 
9781560977476,Linda Medley
9781563890826,Neil Gaiman 
9780743497282,Mary Higgins Clark
9781416570868,Mary Higgins Clark
9780987484567,G.J. Walker-Smith
9780345511348,Drew Karpyshyn 
9780751525670,Stephen King 
9780452267930,Andrea Dworkin
9781416563723,Philippa Gregory 
9780399250965,Polly Shulman
9780439846806,Kazu Kibuishi 
9780545208871,Kazu Kibuishi 
9780310235927,Terri Blackstock 
9780809592531,G.K. Chesterton
9780884481928,E.B. White
9780226568331,R.K. Narayan
B00E718YEC,Heather Demetrios 
9780141336107,Charlie Higson
9780140620887,John Cleland
9780062316868,Hazel Gaynor 
9781417699674,Raina Telgemeier 
9780283979620,Stanisław Lem
9780345431622,Walter Tevis
9780140345438,Kate Seredy
9780192755063,Rosemary Sutcliff
9780812534979,Patricia C. Wrede 
9780373076918,Linda Howard
B003TU29GQ,L. Frank Baum
9781442431478,ShelBach 
9781416954620,Lucy Hawking
9781592407323,Ellen Forney
9780060825317,Debra Dean 
9781922147257,A.J. Betts 
9780749908782,Sherrilyn Kenyon 
9780439585569,Laura Gallego García
9781409142980,Hannah Richell 
9780385334921,Deborah Moggach 
9780857987419,Charlotte McConaghy 
9781452121512,Elena Dunkle
9781501111679,Stephen King 
9780060004873,Dennis Lehane 
B0728FSMM9,A.L. Jackson 
9781408704110,Keigo Higashino
9781589880122,Walter de la Mare
9780345510082,Juliet Dark 
9780307209986,Amanda Elyot
9780571338764,Anna Burns
9780811214827,Javier Marías
B00U6RH6ZO,Chris Turnbull 
9781368010023,Gretchen McNeil 
9780393310696,Charles Darwin
9781594634475,Lauren Groff 
9781984806734,Emily Henry 
9781594481963,Frans de Waal
9781568495569,Irving Stone
9781417926817,Frank R. Stockton
9781416552505,Robert R. McCammon
9780060898656,Jess Walter
9780399246388,D.M. Cornish 
9780140437508,Jerome K. Jerome
9780307346506,Megan McCafferty 
9789993911555,Roger Zelazny
9780807009192,Jessie Redmon Fauset
9781933392271,Diane Wilson
9781586858193,Bart King 
9780870679858,Donald Goines
9780380794560,Stephanie Laurens 
9780425212103,Mari Mancusi 
9780809139002,Jean Vanier
9780345430762,Stephen Baxter
9780345432285,David Gemmell
9781591164425,Tite Kubo
9780886777999,C.S. Friedman
9780441014170,Sarah Monette 
9780062081018,Sara Shepard 
9780803732407,Kathy MacKel
9780151012701,Ted Kerasote
9780891077640,William Lane Craig
9780876853627,Charles Bukowski
9780812976557,Joyce Carol Oates
9780899571713,Bryan Davis 
9780425225677,Joey W. Hill 
9780425141236,John Sandford
9781594201745,John Carlin
9780805081459,Paul Auster
9780552554244,Paul Stewart 
9780765316554,Steven Erikson 
9780786885084,Geneen Roth 
9780743412414,Nancy Holder 
9780450837319,Cornelius Ryan
9780316057554,Daniel Woodrell
9781846550188,Karin Fossum
9780374162573,Tupelo Hassman 
9780547517643,L.A. Meyer
9780759529687,NaRae Lee 
9780515084894,LaVyrle Spencer
9781451672732,Chris Cleave 
9781416991151,Ari Berk 
9780756406400,Tad Williams 
9781442423763,Sarah Beth Durst 
9780670026579,Maria Konnikova 
9780375834684,David Levithan 
9788184000344,Basharat Peer
9780140309270,Robert McCloskey
9780452282803,David Payne 
9780778316053,Rachel Vincent 
9781250002990,Heather Anastasiu 
9780062382863,Jeff Garvin 
9780857662651,Cassandra Rose Clarke 
9780142002834,Elizabeth Gilbert 
9780764225604,Andrew Murray
B004T3A518,Andrea K. Höst 
9780590962735,Ellen Emerson White
9780345350596,Robert A. Heinlein
9781596912519,Susanna Clarke
9780316231886,Young Kim 
9781585678365,P.G. Wodehouse
9781400077427,Daniel Todd Gilbert
9780340243930,Tom McNab
B015NTIXS8,Emily Henry 
9780312370152,S.A. Bodeen 
9780997573121,Felix O. Hartmann 
9781455586691,Cal Newport
9780525428848,David Levithan 
9780062286987,Sara Raasch 
9780670022649,Elif Shafak 
9780545654951,Ally Carter 
9780140449464,Epictetus
9780679428954,Maya Angelou
9780062311115,Greg Iles 
9781481480789,Cristin Terrill 
9780525645580,Rory Power 
9780007321599,Susan Fletcher
9781481498838,Sarah Lyu 
9780141012377,Susan Sontag
9780446694476,Kristin Harmel 
9780393314250,Stephen Jay Gould
9780679726227,Jim Morrison
9780743276870,Anne Easter Smith 
9780966378603,Tedd Tripp
9780316166461,Jerry Spinelli
9781416978657,Elizabeth Scott 
9780515123173,Nora Roberts 
9780743488440,Robert A. Heinlein
9780765346346,F. Paul Wilson 
9780689832130,Doreen Cronin
9780446199544,Carrie Vaughn 
9781600060984,Jenny B. Jones 
9781416950301,Allison van Diepen 
9780743448758,Ann Rule
9780345418548,Piers Anthony
9780756403584,Tad Williams 
9780156031172,Susan Richards
9780385496056,Shauna Singh Baldwin
9780688135638,Barbara Cohen
9780345445865,David Gemmell
9780671027636,Arthur Nersesian
9781416963790,Sarah Rees Brennan 
9780575074262,Tim Powers
9781606840078,Todd Strasser 
9780312423056,Ron Rash 
9781400095926,Jeff Lindsay 
9781593600419,Hope Mirrlees
9780553590081,Lynn Flewelling 
9781416978916,Elizabeth Scott 
9780872861565,Charles Bukowski
9781416963783,Nora Raleigh Baskin 
B005BVZK0S,Geraldine Solon 
9780671496661,Gene Wolfe
9780553803372,Stephen Woodworth 
9780340954119,Alexandra Potter 
9781591163299,Hisaya Nakajo
9780230706156,David Baldacci 
9780061458583,Lionel Shriver 
9781594202117,Jedediah Berry 
9780800733407,Laura Frantz 
9780545093125,Kathryn Lasky
9780439706391,Jeff Smith
9780007120697,Agatha Christie
9780689876509,Kathleen Benner Duble 
9780062023070,L.J. Smith 
9780141384788,Cathy Cassidy 
B0088NH1VC,Julie Kagawa 
9780758242174,Cynthia Eden 
9780385720601,Da Chen
9780316713733,Anita Shreve
9780099642619,Frederick Forsyth
9780373605132,Megan Hart 
9780061236273,Lemony Snicket 
9781423101710,Carole Wilkinson
9781416550037,Richard Paul Evans
9780226751290,Irwin Shaw
9781406822946,John Bunyan
9780062017734,L.J. Smith 
9780756406523,Diana Rowland 
9780765334435,Kendare Blake 
9781592407873,Josh Hanagarne 
9780140449389,Anonymous .
9780465081455,Thomas Sowell
B00DPAFPQG,Jennifer L. Armentrout 
9780007136858,Agatha Christie
9780897500487,Bruce Lee
B00EMC5JJ4,Abigail Haas 
9781505436785,Viveca Benoir 
9780615874111,Keith Hale
9780060833459,Peter F. Drucker
9781742031651,Suzy Zail
9780791098264,Harold Bloom 
9780061131523,Corinne Hofmann
9780985547349,H.M. Ward 
9780441020010,Patricia Briggs
9780578141800,E.K. Blair 
9780062314000,Julia Durango
9780394746210,ShelFoote
1230000248505,Sarah Brianne 
9789735771225,Anița Nandriș-Cudla
9781449487768,Lang Leav 
B01KFX64VK,Erin Beaty 
9780552172455,Fiona Barton 
9780525707967,Karen M. McManus 
9781484726020,Kelly Loy Gilbert 
9780413775900,Éric-Emmanuel Schmitt
9780020248712,Clifford D. Simak
9781640638952,Tracy Wolff
9781416522911,Carl Bernstein
9780765301536,L. Neil Smith
9780812968590,John Toland
9780451165596,Ann Rule
9780802789914,Janette Rallison 
9780743203630,Robert Morgan
9780345347671,Katherine Kurtz
9781401307783,Jon Kabat-Zinn
9781885289032,Sri Sri Ravi Shankar
9780064405478,Maud Hart Lovelace
9780061688669,Erin Hunter
9780380763382,Elizabeth Lowell 
9780226174372,Friedrich Dürrenmatt
9780940322240,J.F. Powers
9781582346298,Jim Lynch 
9780425200612,Jilliane Hoffman
9780061667848,Kerrelyn Sparks 
9780586062005,Isaac Asimov
9781595542779,Ted Dekker 
9789351184546,Sunil Khilnani
9781563897276,Mark Waid
9780385416276,Isaac Asimov
9780425241264,Joey W. Hill 
9780330513449,Marilyn Kaye
9780385313315,William Manchester
9780385313483,William Manchester
9780425180334,Lynn Kurland
9781400065592,Deborah Rodriguez 
9780800720414,Laura Frantz 
B006FLRDPS,Kristen Callihan 
9780765308719,Richard Matheson
9781423109662,Jonathan Stroud 
9780983002246,S.P. Cervantes 
9780547577531,Umberto Eco
9780413748300,Sarah Kane
9780553582932,Dean Koontz 
9781609366391,Jennifer Beckstrand 
9780486209852,Ernest Thompson Seton
9780671769925,Robert R. McCammon
9780806501604,Simone de Beauvoir
9780312264109,Elizabeth Knox 
9780743243803,Sarah Vowell
9780345529411,Drew Karpyshyn 
9780312595432,Osho
9781408834824,J.K. Rowling
9780749940867,Kat Richardson 
9780451465122,Kat Richardson 
9780812521337,W. Michael Gear
9780441018703,Lyn Benedict
9780525952060,Harlan Coben 
9780062245380,Courtney C. Stevens 
9781595544704,Ted Dekker 
9780440215431,Jeanne Kalogridis 
9780060752576,Laura Ruby
9781874082286,Traci Harding 
B00K2GMMKI,Rysa Walker 
B00WL6QGGS,Rysa Walker 
9780060760885,Rita Williams-Garcia
B00KWG63F8,Jenn Marie Thorne 
9781455581085,Amanda Palmer 
9780451528803,Leo Tolstoy
9780545518079,Aimee Friedman 
B017N7914I,Katerina Diamond 
9781770461291,Fabien Vehlmann
9781524666989,Hawa L Crickmore
9781943735204,Sabrina Benaim
9781681190143,Brigid Kemmerer 
9780393609035,Fumio Sasaki
9781496152640,Guy Portman 
9781480189874,Scott Pratt 
9780061784781,James Rollins 
B07PSFHQPG,Loreth Anne White 
9780008244125,Alice Oseman 
9780446693950,Liza Palmer
9780330397469,Julie Bertagna
9780976531012,Leslie Householder
9781400072507,Donita K. Paul 
9780375725937,Jonathan Raban
9780764227967,Karen Hancock
9780061688676,Erin Hunter
9780786849574,Eoin Colfer
9780553562965,Connie Willis
9781591164432,Tite Kubo
9780375413353,George MacDonald
9780345457745,Richard K. Morgan
9780142400012,Laurie Halse Anderson 
9780732282967,Kylie Chan 
9780385334303,Desmond Morris
9780765351463,Harold Robbins
9780515142884,Nora Roberts 
9781416963813,Sarah Rees Brennan 
9780061240065,Lemony Snicket 
9780307394958,Chris Bohjalian 
9780515135213,Christine Feehan 
9781421540818,Matsuri Hino
9780679733713,Robert A. Caro
9780007320783,Diana Wynne Jones
9780553590098,Lynn Flewelling 
9781461065715,Heather Hildenbrand 
9781439183465,Santa Montefiore
9780765309419,John Scalzi 
9780061997167,Ree Drummond
9780942208061,Mirza Asadullah Khan Ghalib
9781400303403,Frank E. Peretti
9781598169294,Michael Dante DiMartino 
9781423121923,Lindsey Leavitt 
9781566630184,Aldous Huxley
9780689832987,Margaret Peterson Haddix
9780316230636,Lily Blake 
9781400078677,Russell Shorto 
9780857686473,David Gaider
9781594488573,Marlon James
9780618750436,Jacqueline Davies
9781442454132,Corrine Jackson 
9780060086527,Jackie French
9780141439334,E.W. Hornung
9780399246302,Laini Taylor 
9780747553861,George Saunders
9780330532723,Karen Swan 
9780142180006,Robert Musil
9781606843239,Sarah Cross 
9780515091601,LaVyrle Spencer
9780385340229,Danielle Steel
9781857237238,Kate Elliott 
9781442403468,Holly Black 
9781480018341,Mark Tufo 
9780764210440,Patrick W. Carr 
9780374528300,Czesław Miłosz
9780752846484,Jan Guillou
9780758294395,Brigid Kemmerer 
9780898754483,Vladimir Lenin
9781939931092,Pitigrilli
9781853260506,Victor Hugo
9780060887476,Gayle Forman 
9780340128640,Chingiz Aitmatov
9780345519511,Maya Banks 
9780425083895,Clive Barker 
9780060734022,Frank Cottrell Boyce
9780385530828,Michio Kaku
9781451614213,Peter H. Diamandis
9781439130834,Rhonda Byrne
B00JD3PRBM,Lauren Child
9780545165631,Kimberley Griffiths Little 
9780525950547,Catherine Delors 
B00BTKA42Y,Sara King 
9780996397018,E.K. Blair 
9781555976903,Claudia Rankine
9781849352093,Adrienne Maree Brown 
9780718022129,Rachel Held Evans
9780316379595,Matthew Quick 
9780007467518,Charles Cumming
B01D4KPTZI,Lauren Child
9781587158551,Anatole France
9780142000199,Reinaldo Arenas
9780316245289,Ransom Riggs
9781567230642,Shirley Jackson
9780399160318,Ruta Sepetys 
